<number of tasks>
53
<number of stations>
10
<type of the robots>
4
<limit of the robots>
1 3.51
2 3.76
3 5.18
4 5.52
<task times>
1 199 301 118 63
2 151 191 104 63
3 142 191 149 176
4 105 160 85 56
5 105 96 87 63
6 108 258 68 114
7 174 178 178 72
8 165 98 73 92
9 131 154 158 58
10 125 168 201 92
11 287 223 118 98
12 131 314 189 83
13 151 191 151 89
14 327 157 189 163
15 165 194 149 60
16 176 327 112 112
17 168 136 95 91
18 208 120 64 60
19 131 199 116 158
20 176 247 77 51
21 139 199 201 190
22 219 263 236 181
23 139 157 218 136
24 199 93 64 49
25 102 114 91 129
26 159 165 135 114
27 154 165 106 156
28 83 138 160 51
29 179 144 126 63
30 139 90 147 40
31 211 245 104 96
32 151 181 122 89
33 114 120 89 85
34 154 114 97 109
35 145 207 145 107
36 176 117 160 47
37 188 114 141 53
38 105 120 182 81
39 253 247 151 76
40 108 130 99 67
41 202 295 133 62
42 137 253 87 136
43 174 138 97 71
44 114 202 70 129
45 231 189 160 87
46 330 370 195 112
47 157 295 166 85
48 268 141 135 130
49 222 298 197 194
50 105 106 197 110
51 182 162 108 67
52 242 298 236 69
53 137 120 193 85
<precedence relations>
1,2
1,3
1,4
1,5
1,6
1,7
2,36
3,36
4,9
5,9
6,9
7,9
8,9
9,10
10,11
11,12
12,13
12,14
12,15
13,16
13,17
13,18
14,22
15,16
15,17
16,29
16,30
16,31
17,19
18,42
19,20
19,21
19,22
20,23
21,24
22,25
23,36
24,36
25,26
26,27
27,28
28,29
28,30
28,31
28,32
28,33
28,34
29,35
30,35
31,35
32,35
33,35
34,35
35,36
36,37
37,38
37,39
37,40
38,41
39,41
40,41
41,42
42,43
42,44
42,45
42,46
42,47
43,48
44,49
45,51
45,52
46,50
47,51
47,52
48,51
48,52
49,51
49,52
50,51
50,52
51,53
52,53
<setup time between tasks by robots>
1 0 3 17 3 3 9 3 9 6 14 17 6 3 14 6 11 3 14 6 9 11 11 0 14 9 20 0 14 11 20 0 0 9 6 6 17 17 14 0 0 9 0 20 3 0 14 11 17 17 0 17 0 0
1 14 0 14 6 6 14 14 3 11 11 14 6 0 3 20 3 6 14 6 11 6 17 6 11 11 3 0 17 9 0 6 3 3 11 14 14 6 6 6 17 17 20 11 6 17 11 3 0 11 17 0 17 0
1 9 6 0 3 3 14 11 17 14 14 9 6 9 14 20 9 11 20 9 14 3 6 3 17 3 14 0 6 17 11 20 17 17 0 6 17 11 17 11 9 14 17 0 17 6 9 17 11 11 6 11 17 6
1 6 3 11 0 11 14 3 9 14 14 6 11 14 17 17 6 9 9 14 0 9 0 0 0 3 9 11 11 3 6 11 11 11 9 9 14 11 14 3 17 11 3 3 9 6 6 9 3 14 3 0 11 17
1 3 9 6 14 0 9 3 3 11 3 6 14 6 6 9 6 17 17 20 11 14 9 14 14 6 3 3 3 3 17 3 17 14 3 11 20 9 9 0 17 11 14 11 6 3 0 17 6 17 11 0 3 9
1 9 20 6 6 17 0 3 9 3 9 17 3 17 0 6 20 3 11 9 0 9 9 14 17 6 9 3 11 14 6 17 3 14 14 6 20 17 6 3 3 6 0 14 14 14 6 11 14 0 17 6 3 14
1 6 9 6 0 6 0 0 6 9 0 11 0 14 3 3 3 6 6 17 9 14 3 9 17 17 3 0 6 14 11 6 20 17 9 9 0 0 20 11 20 6 17 3 11 11 0 3 6 17 11 14 3 3
