<number of tasks>
53
<number of stations>
5
<type of the robots>
5
<limit of the robots>
1 1
2 1
3 1
4 1
5 1
<task times>
1 52 56 76 49 41
2 63 48 34 42 30
3 64 37 78 63 59
4 87 32 46 48 54
5 96 90 63 103 45
6 69 37 74 112 73
7 59 67 82 90 43
8 82 38 99 75 47
9 129 48 104 91 69
10 115 27 43 97 32
11 65 57 56 57 51
12 65 37 45 51 36
13 56 49 120 101 56
14 46 31 48 37 35
15 93 58 51 60 39
16 56 41 68 57 45
17 57 31 99 118 32
18 64 37 37 35 29
19 60 20 35 40 23
20 149 79 54 79 109
21 85 33 63 54 72
22 48 34 41 45 56
23 66 41 84 147 45
24 87 26 40 50 30
25 104 33 55 71 52
26 127 93 74 66 40
27 60 24 54 44 30
28 114 45 55 60 65
29 101 37 96 36 57
30 92 30 74 57 32
31 64 30 46 67 39
32 135 34 94 56 49
33 48 41 28 34 51
34 142 42 155 59 91
35 76 34 88 118 54
36 51 38 65 52 37
37 90 47 63 63 81
38 153 32 70 87 35
39 131 33 64 68 87
40 53 29 87 108 68
41 66 46 58 53 98
42 82 94 117 67 64
43 61 36 123 99 54
44 54 36 63 72 48
45 145 48 66 48 80
46 85 33 68 40 61
47 129 36 98 54 48
48 73 29 72 51 23
49 51 28 57 64 44
50 46 25 49 80 59
51 43 24 51 49 37
52 139 77 44 52 47
53 77 46 130 71 58
<precedence relations>
1,2
1,3
1,4
1,5
1,6
1,7
2,36
3,36
4,9
5,9
6,9
7,9
8,9
9,10
10,11
11,12
12,13
12,14
12,15
13,16
13,17
13,18
14,22
15,16
15,17
16,29
16,30
16,31
17,19
18,42
19,20
19,21
19,22
20,23
21,24
22,25
23,36
24,36
25,26
26,27
27,28
28,29
28,30
28,31
28,32
28,33
28,34
29,35
30,35
31,35
32,35
33,35
34,35
35,36
36,37
37,38
37,39
37,40
38,41
39,41
40,41
41,42
42,43
42,44
42,45
42,46
42,47
43,48
44,49
45,51
45,52
46,50
47,51
47,52
48,51
48,52
49,51
49,52
50,51
50,52
51,53
52,53
<end>
